0.8	1.6	2.0
0.8	1.62	2.0
0.8	1.6400000000000001	2.0
0.8	1.6600000000000001	2.0
0.8	1.6800000000000002	2.0
0.8	1.7000000000000002	2.0
0.8	1.7200000000000002	2.0
0.8	1.7400000000000002	3.0
0.8	1.76	3.0
0.8	1.78	3.0
0.8	1.8	3.0
0.8	1.82	3.0
0.8	1.84	3.0
0.8	1.86	3.0
0.8	1.8800000000000001	3.0
0.8	1.9000000000000001	3.0
0.8	1.9200000000000002	3.0
0.8	1.9400000000000002	3.0
0.8	1.96	3.0
0.8	1.98	3.0
0.8	2.0	3.0
0.8	2.02	3.0
0.8	2.04	1.0
0.8	2.06	3.0
0.8	2.08	3.0
0.8	2.1	3.0
0.8	2.12	1.0
0.8	2.14	1.0
0.8	2.16	1.0
0.8	2.18	1.0
0.8	2.2	1.0
0.8	2.22	1.0
0.8	2.24	1.0
0.8	2.2600000000000002	3.0
0.8	2.2800000000000002	3.0
0.8	2.3000000000000003	3.0
0.8	2.3200000000000003	1.0
0.8	2.34	1.0
0.8	2.3600000000000003	1.0
0.8	2.38	1.0
0.8200000000000001	1.6	2.0
0.8200000000000001	1.62	2.0
0.8200000000000001	1.6400000000000001	2.0
0.8200000000000001	1.6600000000000001	2.0
0.8200000000000001	1.6800000000000002	2.0
0.8200000000000001	1.7000000000000002	2.0
0.8200000000000001	1.7200000000000002	2.0
0.8200000000000001	1.7400000000000002	2.0
0.8200000000000001	1.76	3.0
0.8200000000000001	1.78	3.0
0.8200000000000001	1.8	3.0
0.8200000000000001	1.82	3.0
0.8200000000000001	1.84	3.0
0.8200000000000001	1.86	1.0
0.8200000000000001	1.8800000000000001	1.0
0.8200000000000001	1.9000000000000001	1.0
0.8200000000000001	1.9200000000000002	2.0
0.8200000000000001	1.9400000000000002	2.0
0.8200000000000001	1.96	3.0
0.8200000000000001	1.98	3.0
0.8200000000000001	2.0	3.0
0.8200000000000001	2.02	3.0
0.8200000000000001	2.04	3.0
0.8200000000000001	2.06	3.0
0.8200000000000001	2.08	3.0
0.8200000000000001	2.1	3.0
0.8200000000000001	2.12	3.0
0.8200000000000001	2.14	3.0
0.8200000000000001	2.16	3.0
0.8200000000000001	2.18	3.0
0.8200000000000001	2.2	3.0
0.8200000000000001	2.22	1.0
0.8200000000000001	2.24	1.0
0.8200000000000001	2.2600000000000002	1.0
0.8200000000000001	2.2800000000000002	1.0
0.8200000000000001	2.3000000000000003	1.0
0.8200000000000001	2.3200000000000003	1.0
0.8200000000000001	2.34	1.0
